title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
뇌가 멈추기 전에,이승훈,21세기북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173573690/L4801173573690.jpg,,4801173573690,001,2315,1000256222
생각이 너무 많은 당신에게,한창욱,정민미디어,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801191669931/L4801191669931.jpg,,4801191669931,001,030101,1000358201
납작한 말들,오찬호,어크로스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801167742170/L4801167742170.jpg,,4801167742170,001,1503,
한국에 남자가 너무 많아서,민지형,라우더북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801199244314/L4801199244314.jpg,,4801199244314,001,110101,1113991901
스위치온 다이어트 레시피북,박용우,루미너스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801198553370/L4801198553370.jpg,,4801198553370,001,252309,
어쩌다 마트 일을 시작하게 됐어요?,하현,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171714507/L4801171714507.jpg,,4801171714507,001,050301,
지지 않는 대화,다카하시 겐타로,비즈니스북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801162544304/L4801162544304.jpg,,4801162544304,001,0303,
편안함의 습격,마이클 이스터,수오서재,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193238692/L4801193238692.jpg,,4801193238692,001,0735,2017310601
너무 늦은 시간,클레어 키건,다산책방,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801130664904/L4801130664904.jpg,,4801130664904,001,110301,
모든 감정은 소중해!,물보라(이정은),다락원,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808927748205/L4808927748205.jpg,,4808927748205,001,330323,
