title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
Lameness of the Horse,John Victor Lacroix,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124126/L4809050124126.jpg,,4809050124126,001,3999,
Land That Time Forgot,Edgar Rice Burroughs,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124133/L4809050124133.jpg,,4809050124133,001,3999,
Last of the Mohicans; A narrative of 1757,James Fenimore Cooper,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124140/L4809050124140.jpg,,4809050124140,001,3999,
Last Trail,Zane Grey,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124157/L4809050124157.jpg,,4809050124157,001,3999,
Latin for Beginners,Benjamin L. D'Ooge,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124164/L4809050124164.jpg,,4809050124164,001,3999,
Laughter   an Essay on the Meaning of the Comic,Henri Bergson,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124171/L4809050124171.jpg,,4809050124171,001,3999,
Laura Middleton; Her Brother and her Lover,Anonymous,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124188/L4809050124188.jpg,,4809050124188,001,3999,
Leaves of Grass,Walt Whitman,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124195/L4809050124195.jpg,,4809050124195,001,3999,
Lecturas f？ciles con ejercicios,Lawrence A. Wilkins and Max Aaron Luria,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124201/L4809050124201.jpg,,4809050124201,001,3999,
"Legend Land, Vol. 1",G. Basil Barham,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124218/L4809050124218.jpg,,4809050124218,001,3999,
Legend of Sleepy Hollow,Washington Irving,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124225/L4809050124225.jpg,,4809050124225,001,3999,
Legends of King Arthur and His Knights,Sir James Knowles,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124232/L4809050124232.jpg,,4809050124232,001,3999,
"Legends, Tales and Poems",Gustavo Adolfo Becquer,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124249/L4809050124249.jpg,,4809050124249,001,3999,
Leiden des jungen Werther ― Band 1,Johann Wolfgang von Goethe,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124256/L4809050124256.jpg,,4809050124256,001,3999,
Leonardo da Vinci,Sigmund Freud,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124263/L4809050124263.jpg,,4809050124263,001,3999,
letra escarlata,Nathaniel Hawthorne,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124270/L4809050124270.jpg,,4809050124270,001,3999,
Letters and Lettering,Frank Chouteau Brown,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124287/L4809050124287.jpg,,4809050124287,001,3999,
Leviathan,Thomas Hobbes,구텐베르크 프로젝트,광진구립도서관 (소장),Kyobo_New,교보문고,https://ebook.gwangjinlib.seoul.kr:446/upload/21221/content/ebook/4809050124294/L4809050124294.jpg,,4809050124294,001,3999,
