content_id,title,author,publisher,library,image_url,isbn,provider,platform
210803959,아버지의 첫 직업은 머슴이었다,"한일순, 한대웅",페이퍼로드,금천구립도서관,https://bookimg.bookcube.com/150/2108/210803959.jpg,,북큐브,Bookcube
230104356,아픈 이의 곁에 있다는 것,"김형숙, 윤수진",팜파스,금천구립도서관,https://bookimg.bookcube.com/150/2301/230104356.jpg,,북큐브,Bookcube
231202993,악마의 계약서는 만기 되지 않는다,리러하,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2312/231202993.jpg,,북큐브,Bookcube
231006651,악의 유전학,임야비,쌤앤파커스,금천구립도서관,https://bookimg.bookcube.com/150/2310/231006651.jpg,,북큐브,Bookcube
231101017,안드로메다의 고양이,슈카와 미나토,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2311/231101017.jpg,,북큐브,Bookcube
230200343,안주잡설,정진영,서랍의날씨,금천구립도서관,https://bookimg.bookcube.com/150/2302/230200343.jpg,,북큐브,Bookcube
240400679,어느 노동자의 모험,"배명은, 은림, 이서영, 구슬, 전효원",구픽,금천구립도서관,https://bookimg.bookcube.com/150/2404/240400679.jpg,,북큐브,Bookcube
220606616,어른의 일기,김애리,카시오페아,금천구립도서관,https://bookimg.bookcube.com/150/2206/220606616.jpg,,북큐브,Bookcube
240502223,엄마는 아무 말도 하지 않을 거야,최은아,쌤앤파커스,금천구립도서관,https://bookimg.bookcube.com/150/2405/240502223.jpg,,북큐브,Bookcube
240802810,여전히 낚시에 진심입니다만,전명원,슬로디미디어,금천구립도서관,https://bookimg.bookcube.com/150/2408/240802810.jpg,,북큐브,Bookcube
240701900,역사를 보다,"박현도, 곽민수, 강인욱, 허준",믹스커피,금천구립도서관,https://bookimg.bookcube.com/150/2407/240701900.jpg,,북큐브,Bookcube
240203750,연애보다 서툰 나의 독서일기,박순영,로맹,금천구립도서관,https://bookimg.bookcube.com/150/2402/240203750.jpg,,북큐브,Bookcube
230502741,영국 걷기여행,이영철,미래의창,금천구립도서관,https://bookimg.bookcube.com/150/2305/230502741.jpg,,북큐브,Bookcube
230200440,예술 수업,오종우,어크로스,금천구립도서관,https://bookimg.bookcube.com/150/2302/230200440.jpg,,북큐브,Bookcube
240705174,오늘도 나는 집으로 간다,나태주,열림원,금천구립도서관,https://bookimg.bookcube.com/150/2407/240705174.jpg,,북큐브,Bookcube
200703245,오늘도 인생을 찍습니다,MJ KIM,북스톤,금천구립도서관,https://bookimg.bookcube.com/150/2007/200703245.jpg,,북큐브,Bookcube
210803107,오늘부터 조금씩 제로 웨이스트,장서영(그린라이프),비즈니스맵,금천구립도서관,https://bookimg.bookcube.com/150/2108/210803107.jpg,,북큐브,Bookcube
240706745,오늘은 당신이 철부지로 살았으면 좋겠어요,박대선(감성코치),떠오름,금천구립도서관,https://bookimg.bookcube.com/150/2407/240706745.jpg,,북큐브,Bookcube
241000352,완벽이라는 중독,토머스 커런,북라이프,금천구립도서관,https://bookimg.bookcube.com/150/2410/241000352.jpg,,북큐브,Bookcube
240202987,완전 부부 범죄,황세연,북다,금천구립도서관,https://bookimg.bookcube.com/150/2402/240202987.jpg,,북큐브,Bookcube
230200443,외로운 도시(개정판),올리비아 랭,어크로스,금천구립도서관,https://bookimg.bookcube.com/150/2302/230200443.jpg,,북큐브,Bookcube
230200444,우리 음식의 언어,한성우,어크로스,금천구립도서관,https://bookimg.bookcube.com/150/2302/230200444.jpg,,북큐브,Bookcube
231205137,우리가 교토를 사랑하는 이유,송은정,꿈의지도,금천구립도서관,https://bookimg.bookcube.com/150/2312/231205137.jpg,,북큐브,Bookcube
241003737,우연이 아니었다,설재인,자음과모음,금천구립도서관,https://bookimg.bookcube.com/150/2410/241003737.jpg,,북큐브,Bookcube
230104334,위대한 철학자들의 죽음 수업,"미셸 몽테뉴, 마르쿠스 아우렐리우스, 루키우스 안나이우스 세네카, 마르쿠스 툴리우스 키케로, 레프 톨스토이",메이트북스,금천구립도서관,https://bookimg.bookcube.com/150/2301/230104334.jpg,,북큐브,Bookcube
240107984,응급실 로봇 닥터,"윤여경, 정지훈",네오픽션,금천구립도서관,https://bookimg.bookcube.com/150/2401/240107984.jpg,,북큐브,Bookcube
230401364,이 마음도 언젠가 잊혀질 거야,스미노 요루,소미북스,금천구립도서관,https://bookimg.bookcube.com/150/2304/230401364.jpg,,북큐브,Bookcube
231203219,이 별이 마음에 들어,김하율,광화문글방,금천구립도서관,https://bookimg.bookcube.com/150/2312/231203219.jpg,,북큐브,Bookcube
240403096,이스라엘의 가자 학살,질베르 아슈카르,리시올,금천구립도서관,https://bookimg.bookcube.com/150/2404/240403096.jpg,,북큐브,Bookcube
240400299,"이주, 국가를 선택하는 사람들",헤인 데 하스,세종서적,금천구립도서관,https://bookimg.bookcube.com/150/2404/240400299.jpg,,북큐브,Bookcube
241000917,이중 하나는 거짓말,김애란,문학동네,금천구립도서관,https://bookimg.bookcube.com/150/2410/241000917.jpg,,북큐브,Bookcube
240903258,이토록 다정한 개인주의자,함규진,유노책주,금천구립도서관,https://bookimg.bookcube.com/150/2409/240903258.jpg,,북큐브,Bookcube
231200672,이해인의 햇빛 일기,이해인,열림원,금천구립도서관,https://bookimg.bookcube.com/150/2312/231200672.jpg,,북큐브,Bookcube
241001239,이효석문학상 수상작품집 2024,"손보미, 문지혁, 서장원, 성해나, 안윤, 예소연, 안보윤",북다,금천구립도서관,https://bookimg.bookcube.com/150/2410/241001239.jpg,,북큐브,Bookcube
230202856,인생 뭐 있어? 재미있게 살면 그만이지,이규선,메이킹북스,금천구립도서관,https://bookimg.bookcube.com/150/2302/230202856.jpg,,북큐브,Bookcube
240802036,인생의 짧음에 관하여,딘 리클스,(주)을유문화사,금천구립도서관,https://bookimg.bookcube.com/150/2408/240802036.jpg,,북큐브,Bookcube
230302455,자세가 잘못됐습니다,이종민,페이스메이커,금천구립도서관,https://bookimg.bookcube.com/150/2303/230302455.jpg,,북큐브,Bookcube
230201090,자주 부끄럽고 가끔 행복했습니다,김성호,포르체,금천구립도서관,https://bookimg.bookcube.com/150/2302/230201090.jpg,,북큐브,Bookcube
240905372,작가의 여행과 글쓰기,신혜양,박영사,금천구립도서관,https://bookimg.bookcube.com/150/2409/240905372.jpg,,북큐브,Bookcube
230201097,잠 못들 정도로 재미있는 이야기 : 면역력,"이시하라 니나, 박주홍",성안당,금천구립도서관,https://bookimg.bookcube.com/150/2302/230201097.jpg,,북큐브,Bookcube
230605518,잠 못들 정도로 재미있는 이야기 : 수면,니시노 세이지,성안당,금천구립도서관,https://bookimg.bookcube.com/150/2306/230605518.jpg,,북큐브,Bookcube
230201098,잠 못들 정도로 재미있는 이야기 : 자율신경계,"고바야시 히로유키, 박주홍",성안당,금천구립도서관,https://bookimg.bookcube.com/150/2302/230201098.jpg,,북큐브,Bookcube
220901784,전쟁으로 읽는 중국사,조관희,청아출판사,금천구립도서관,https://bookimg.bookcube.com/150/2209/220901784.jpg,,북큐브,Bookcube
201202250,정신과 의사의 서재,하지현,인플루엔셜,금천구립도서관,https://bookimg.bookcube.com/150/2012/201202250.jpg,,북큐브,Bookcube
230603252,제 고독에 초대합니다,정민선,팩토리나인,금천구립도서관,https://bookimg.bookcube.com/150/2306/230603252.jpg,,북큐브,Bookcube
240305430,제가 참사 생존자인가요,김초롱,아몬드,금천구립도서관,https://bookimg.bookcube.com/150/2403/240305430.jpg,,북큐브,Bookcube
