title,author,publisher,library,image_url,isbn
[너는 융자받니? 나는 투자받아!] 성공하는 기업을 위한 투자유치 가이드,김진수,프리윌,동작구 구립도서관 (교보),,
(2018 개정판) 김영란법을 아십니까 : 개정 청탁금지법의 적용대상 및 처벌규정,안준성,플레이북,동작구 구립도서관 (교보),,
[한알의 밀알 31] 왕따가 왕자가 되는 세상 : 김흥규 목사 산문집,김흥규,신앙과지성사,동작구 구립도서관 (교보),,
아싸라비아 나들이 간다 : 아빠와 초등학생이 함께 쓴 동시,이종기 외,하이비전,동작구 구립도서관 (교보),,
딸딸 외우고픈 감동영어 101,열린기획 외,열린생각,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 사랑하는 사람에게 바치고 싶은 설렘의 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 가슴 뛰는 사랑으로 아름다운 연인들을 위한 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 가슴을 울리는 희망의 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 깨달음을 주는 교훈의 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 삶에 도움을 주는 깨달음의 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 감성을 자극하는 아름다운 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 사랑을 이야기하는 연인의 명시,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 삶에 영양이 되어주는 슬기의 명언,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 마음을 넓혀주는 현명의 명언,제우스 편집부,제우스,동작구 구립도서관 (교보),,
[소중한 사람들을 위한 행복의 작은 책] 내 삶에 지혜를 주는 위인들의 일화,제우스 편집부,제우스,동작구 구립도서관 (교보),,
1인 미디어 집필수업 : 미생의 책 쓰기 VS 완생의 책 쓰기,서정현 외,함께BOOKS,동작구 구립도서관 (교보),,
[사람과 사람을 이어주는 다리시리즈 2] 당신이 은인입니다｜창업편 : 노숙자에서 창업교육가로 성공한 홍순재가 들려주는 희망메세지,홍순재,사이다,동작구 구립도서관 (교보),,
[사람과 사람을 이어주는 다리시리즈 2] 당신이 은인입니다｜꿈과 희망편 : 노숙자에서 창업교육가로 성공한 홍순재가 들려주는 희망메세지,홍순재,사이다,동작구 구립도서관 (교보),,
세헤라자데,현영아,해밀출판사,동작구 구립도서관 (교보),,
에너자이저 21,해밀출판사 편집부,해밀출판사,동작구 구립도서관 (교보),,
성경 인물들을 통한 하나님의 메시지,임성진,하이비전,동작구 구립도서관 (교보),,
아버지 병상에서 일기를 쓰시다,이균형,해밀,동작구 구립도서관 (교보),,
행복을 연기하지 말아요 : 비교하고 꾸미지 않아도 충분히 아름다운 당신,니시자와 야스오 외,샘터,동작구 구립도서관 (교보),,
잉글리시 팩토리 : 단어가 들어가면 문장이 나오는 기적의 7단계 학습법,Eun-Jung Brown(김은정),DARAKWON,동작구 구립도서관 (교보),,
La culture coreenne en 100 mots｜프랑스어권 학습자를 위한 한국 문화 100선,조용희 외,DARAKWON,동작구 구립도서관 (교보),,
기초영어 특급패턴 101,JD Kim,DARAKWON,동작구 구립도서관 (교보),,
[Grammar ViSTA] Grammar ViSTA Level 1,김해자 외,DARAKWON,동작구 구립도서관 (교보),,
[Grammar ViSTA] Grammar ViSTA Level 2,김해자 외,DARAKWON,동작구 구립도서관 (교보),,
[Grammar ViSTA] Grammar ViSTA Level 3,김해자 외,DARAKWON,동작구 구립도서관 (교보),,
[말하기 영작문 트레이닝] 말하기 영작문 트레이닝｜어휘편 : 네이티브처럼 어휘를 쓰는 23가지 법칙,장근섭,DARAKWON,동작구 구립도서관 (교보),,
[Decoding the TOEFL iBT Actual Test] Decoding the TOEFL iBT SPEAKING Advanced,Michael A. Putlack 외,DARAKWON,동작구 구립도서관 (교보),,
[Decoding the TOEFL iBT Actual Test] Decoding the TOEFL iBT LISTENING Intermediate,Michael A. Putlack 외,DARAKWON,동작구 구립도서관 (교보),,
[Decoding the TOEFL iBT Actual Test] Decoding the TOEFL iBT READING Intermediate,Michael A. Putlack 외,DARAKWON,동작구 구립도서관 (교보),,
[Decoding the TOEFL iBT Actual Test] Decoding the TOEFL iBT WRITING Intermediate,Michael A. Putlack 외,DARAKWON,동작구 구립도서관 (교보),,
[Decoding the TOEFL iBT Actual Test] Decoding the TOEFL iBT SPEAKING Intermediate,Michael A. Putlack 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage PLUS 1 : Developing Background Knowledge and Reading Strategies,Jonathan S. McClelland 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage PLUS 2 : Developing Background Knowledge and Reading Strategies,Jonathan S. McClelland 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage PLUS 3 : Developing Background Knowledge and Reading Strategies,Jonathan S. McClelland 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage EXPERT 1,Jonathan S. McClelland 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage EXPERT 2,Jonathan S. McClelland 외,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage STARTER 1,Jonathan S. McClelland,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage STARTER 2,Michael A. Putlack,DARAKWON,동작구 구립도서관 (교보),,
[Reading Voyage] Reading Voyage STARTER 3,Michael A. Putlack,DARAKWON,동작구 구립도서관 (교보),,
[People and Life] People and Life 1,Jack McBain,DARAKWON,동작구 구립도서관 (교보),,
[People and Life] People and Life 2,Jack McBain,DARAKWON,동작구 구립도서관 (교보),,
[People and Life] People and Life 3,Jack McBain,DARAKWON,동작구 구립도서관 (교보),,
[People and Life] People and Life 4,Jack McBain,DARAKWON,동작구 구립도서관 (교보),,
[제대로 영작문] (확장판) 제대로 영작문 1｜입문 : 수행평가＆서술형 만점을 만드는 좋은 영작 습관!,장재영,DARAKWON,동작구 구립도서관 (교보),,
[제대로 영작문] (확장판) 제대로 영작문 2｜기본 : 수행평가＆서술형 만점을 만드는 좋은 영작 습관!,장재영,DARAKWON,동작구 구립도서관 (교보),,
[제대로 영작문] (확장판) 제대로 영작문 3｜실력 : 수행평가＆서술형 만점을 만드는 좋은 영작 습관!,장재영,DARAKWON,동작구 구립도서관 (교보),,
[제대로 영작문] (확장판) 제대로 영작문 4｜완성 : 수행평가＆서술형 만점을 만드는 좋은 영작 습관!,장재영,DARAKWON,동작구 구립도서관 (교보),,
[제대로 영작문] (확장판) 제대로 영작문 5｜심화 : 수행평가＆서술형 만점을 만드는 좋은 영작 습관!,장재영,DARAKWON,동작구 구립도서관 (교보),,
[REAL ENGLISH for CAREERS] Real English for Nurses 실무편,박도연,DARAKWON,동작구 구립도서관 (교보),,
[참 쉬운 토익] (토익 초보자들의 자신감을 키워주는) 참 쉬운 토익｜기본편 : LC+RC,박혜영,다락원,동작구 구립도서관 (교보),,
[속전속결 신(新)토익 실전 모의고사] (시험 직전에 풀어 보는) 속전속결 신(新)토익 실전 모의고사 600제 1,Michael A. Putlack 외,다락원,동작구 구립도서관 (교보),,
[속전속결 신(新)토익 실전 모의고사] (시험 직전에 풀어 보는) 속전속결 신(新)토익 실전 모의고사 600제 2,Michael A. Putlack 외,다락원,동작구 구립도서관 (교보),,
[독학 토익] (개정판) 독학 토익 LISTENING 기초 세우기,다락원 토익 연구소,다락원,동작구 구립도서관 (교보),,
[독학 토익] (개정판) 독학 토익 READING 기초 세우기,다락원 토익 연구소,다락원,동작구 구립도서관 (교보),,
[독학 토익] (개정판) 독학 토익 LISTENING 실력 높이기,다락원 토익 연구소,다락원,동작구 구립도서관 (교보),,
[독학 토익] (개정판) 독학 토익 READING 실력 높이기,다락원 토익 연구소,다락원,동작구 구립도서관 (교보),,
[OPIc Punch] (개정판) OPIc PUNCH IM2 공략,Jane Lee,DARAKWON,동작구 구립도서관 (교보),,
[OPIc Punch] (개정판) OPIc PUNCH IH&AL 공략,Jane Lee,DARAKWON,동작구 구립도서관 (교보),,
Airline Service and Travel English,Kim Young-Mi 외,DARAKWON,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 1 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 2 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 3 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 4 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 5 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[비타민 한국어] 비타민 한국어 6 : TOPIK 대비 겸용 한국어 교재,조정순 외,다락원,동작구 구립도서관 (교보),,
[원큐패스] (원큐패스) 지게차운전기능사 필기 : CBT시험과 유사한 실전모의고사 수록,다락원 아카데미,다락원,동작구 구립도서관 (교보),,
[원큐패스] (원큐패스) 굴삭기운전기능사 필기 : CBT시험과 유사한 실전모의고사 수록,다락원 아카데미,다락원,동작구 구립도서관 (교보),,
[원큐패스] (원큐패스) 미용사 메이크업 실기·필기 : 혼공비법,김은희 외,다락원,동작구 구립도서관 (교보),,
[우리 몸에 좋은 30가지 약용식물 활용법] 우리 몸에 좋은 30가지 약용식물 활용법 2,배종진,다차원북스,동작구 구립도서관 (교보),,
물리가 쉬워지는 미적분 : 처음 만나는 물리수학책,나가노 히로유키 외,비전코리아,동작구 구립도서관 (교보),,
꿈 콘서트,김은화,다연,동작구 구립도서관 (교보),,
현대소설과 분단의 트라우마,강진호,소명출판,동작구 구립도서관 (교보),,
미스터리 클락,기시 유스케 외,다차원북스,동작구 구립도서관 (교보),,
[섹시한 두뇌계발 시리즈 8] (뇌가 섹시해지는 퍼즐) 퍼즐 더 비기닝 : 초급／중급／고급 3단계로 구성한 두뇌를 자극하는 뇌풀기용 퍼즐 책,이마이 요스케 외,비전코리아,동작구 구립도서관 (교보),,
[이것이 중국의 역사다] 이것이 중국의 역사다 1｜고대부터 위진남북조 시대까지 : 시진핑 시대의 중국을 읽는 오천 년 중국사,홍이 외,애플북스,동작구 구립도서관 (교보),,
[이것이 중국의 역사다] 이것이 중국의 역사다 2｜수당시대부터 현대까지 : 시진핑 시대의 중국을 읽는 오천 년 중국사,홍이 외,애플북스,동작구 구립도서관 (교보),,
(NCS 기반 블라인드 채용) 자소서＆면접 마스터,윤영돈,비전코리아,동작구 구립도서관 (교보),,
"[렉처사이언스 KAOS 06] 미래과학 : 빅데이터, 뇌 지도와 AI, 아이언맨 슈트 그리고 기후변화와 화성 이주까지 과학의 프런티어를 탐험하는 퓨처 사이언스 특강10",정하웅 외,반니,동작구 구립도서관 (교보),,
돈버는 집짓기 : 독한 건축주들의 절대 손해 안 보는 노하우,서동원,B&Comms,동작구 구립도서관 (교보),,
성장을 주도하는 10가지 리더십 : 리더가 되었다. 어떻게 조직을 움직일 것인가?,안희만,모아북스,동작구 구립도서관 (교보),,
[똑똑한 사장님 월 2천 벌어 유럽 여행 간다] 똑똑한 사장님 월 2천 벌어 유럽 여행 간다｜실전 편 : 한 권으로 끝내는 블로그 마케팅,오윤록,레몬북스,동작구 구립도서관 (교보),,
집주인이 보증금을 안 주네요 : 분쟁 없이 살 수 있는 임대차 노하우 132가지,허재삼,나비의활주로,동작구 구립도서관 (교보),,
[룰루랄라 여행시리즈 01] (종합편) 유럽 자동차 여행 : 핵심 유럽 13개국 베스트 코스+운전가이드,이화득,황금열쇠,동작구 구립도서관 (교보),,
[룰루랄라 여행시리즈 01] 유럽 자동차 여행 1 : 여행계획,이화득,황금열쇠,동작구 구립도서관 (교보),,
[룰루랄라 여행시리즈 01] 유럽 자동차 여행 2 : 여행준비,이화득,황금열쇠,동작구 구립도서관 (교보),,
[룰루랄라 여행시리즈 01] 유럽 자동차 여행 3 : 여행실제,이화득,황금열쇠,동작구 구립도서관 (교보),,
어른이 되어보니,이주형,다연,동작구 구립도서관 (교보),,
평양의 시간은 서울의 시간과 함께 흐른다 : 한국인 유일의 단독 방북 취재,진천규,타커스,동작구 구립도서관 (교보),,
[한국실험수필] 한국실험수필｜한국실험수필작가회 4집,오차숙,문학관,동작구 구립도서관 (교보),,
[코리아가이드 관광종사원수험총서] (2014 최신판) 관광국사,성주현,도서출판 백암,동작구 구립도서관 (교보),,
[코리아가이드 관광종사원수험총서] (2014 최신판) 관광자원해설,성주현,도서출판 백암,동작구 구립도서관 (교보),,
[코리아가이드 관광종사원수험총서] (2014 최신판) 관광학개론,성주현,도서출판 백암,동작구 구립도서관 (교보),,
[청색시대 24집] 그리움으로 남은 노래는 혼자 오지 않는다 : 청색시대 24집｜현대수필문인회,현대수필문인회,문학관,동작구 구립도서관 (교보),,
그래 나 월세받으며 산다 : 퇴직 그리고 은퇴 후 당신의 잔고를 든든하게 해줄 최고의 투자전략 수기모음,황준석,나비의활주로,동작구 구립도서관 (교보),,
튀는 사고력과 즐거운 지혜와 유머 : 신선한 생각으로 세상을 이기게 하는 풍요롭고 뛰어난 이야기,남보라,북세븐,동작구 구립도서관 (교보),,
사랑과 감사 넘치는 작은 행복,남보라,북세븐,동작구 구립도서관 (교보),,
"떠난 후에 알게되는 것들 : 낯선, 익숙함 그리고 인연",강수정,플레이북,동작구 구립도서관 (교보),,
(개정증보판) 사는 기쁨 : 〈잘 죽을 수 있을까〉라는 질문에는 〈어떻게 살아야〉라는 말이 숨어있습니다,서울노인복지센터 외,서우재,동작구 구립도서관 (교보),,
어른을 위한 새빨간 거짓말,국수경,도서출판 백암,동작구 구립도서관 (교보),,
어른을 위한 잔혹동화,국수경,도서출판 백암,동작구 구립도서관 (교보),,
살림 - 뭐든지 혼자 잘함 : 자립형 인간의 1인용 살림,가와데쇼보신사 편집팀,이덴슬리벨,동작구 구립도서관 (교보),,
[한 권으로 끝내기 01] 교과서 세계문학 핵심읽기 : 중학생을 위한 논리사고력,이영호 외,애플북스,동작구 구립도서관 (교보),,
[건강한 삶을 위한 운동 달력 시리즈 5] 하루 3분 두뇌 홈트 달력 : 매일 1장씩! 따라만 해도 저절로 기억력이 좋아지는 매일매일 뇌운동,히비노 사와코,이덴슬리벨,동작구 구립도서관 (교보),,
노트지능 : 생각을 연결하고 문제를 해결하는 노트 쓰기,아이작 유,비전코리아,동작구 구립도서관 (교보),,
피에 젖은 노을 : 정형남 장편소설,정형남,애플북스,동작구 구립도서관 (교보),,
"동북공정, 알아야 대응한다 : 우리 강역 변천사",한국우리민족사연구회 외,도서출판 백암,동작구 구립도서관 (교보),,
선(태양) 요가 : 우마상카르의 수리야요가,선 요기 우마상카르 지 외,여래,동작구 구립도서관 (교보),,
심리학이 이렇게 쓸모 있을 줄이야,류쉬안 외,다연,동작구 구립도서관 (교보),,
우리 만나서 커피 한잔 합시다 : 용혜원 제85시집,용혜원,나무생각,동작구 구립도서관 (교보),,
잘 살고 있나요? : 〈밥이 고맙다〉 이종완의 두 번째 감성 에세이,이종완,모아북스,동작구 구립도서관 (교보),,
책 읽는 엄마 : 행복한 아이로 키우기 위해 엄마가 선택한 행복은 책읽기였다,안미진,리즈앤북,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜I 개인과 사회 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜II 사회문제 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜III 자유와 평등 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜IV 정치 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜V 경제 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜VI 세계화 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜VII 기술과 사회 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜VIII 윤리학 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜IX 환경운동 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜X 철학 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜XI 지식 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜XII 언어와 사고 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] 합격 SKY 심층면접 2019｜XIII 문화와 사회 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
[어린이 나무생각 문학숲 009] 1등 용이가 사라졌다,윤숙희 외,어린이 나무생각,동작구 구립도서관 (교보),,
힘 있는 여성 : 페미니즘은 어디로 가야 하는가,스베냐 플라스푈러 외,나무생각,동작구 구립도서관 (교보),,
"그런데, 나는 누구인가 : 진지하지도, 도덕적이지도 않은 자기 탐구 놀이",롤프 도벨리 외,나무생각,동작구 구립도서관 (교보),,
"어서와, 이런 철학은 처음이지? : 철학 읽어주는 남자들의 명쾌한 썰전",파트릭 브라이텐바흐 외,율리시즈,동작구 구립도서관 (교보),,
B급 세계사 : 알고 나면 꼭 써먹고 싶어지는 역사 잡학 사전,김상훈,행복한작업실,동작구 구립도서관 (교보),,
"돈을 빌리지 말고, 지혜를 빌려라 : 삶의 성공을 위한 13가지 지혜",다이라 데쯔오 외,브라운힐,동작구 구립도서관 (교보),,
사람사랑 : 장소현 시집,장소현,해누리,동작구 구립도서관 (교보),,
[오늘의 힘] 오늘의 힘 : 올바르게 사용한다면 끊임없이 베풀어주는 선물,박혁제(Jae Park),예미,동작구 구립도서관 (교보),,
"그런데, 삶이란 무엇인가 : 심오하면서도, 아주 현실적인 자기 탐구 놀이",롤프 도벨리 외,나무생각,동작구 구립도서관 (교보),,
"아마존 미래전략 2022 : 4차 산업혁명 시대, 아마존의 다음 타깃은 무엇인가?",다나카 미치아키 외,반니,동작구 구립도서관 (교보),,
나는 호텔을 여행한다 : 여행지보다 더 설레는 테마별 호텔 여행 28,김다영,반니,동작구 구립도서관 (교보),,
[오늘의 힘] The Power of Toda(y)² : 〈오늘의 힘〉 영어버전,박혁제(Jae Park),예미,동작구 구립도서관 (교보),,
나는 당신이 스트레스 없이 말하면 좋겠습니다 : 일본 최고 자율신경 의사의 말하기 수업,고바야시 히로유키 외,타커스,동작구 구립도서관 (교보),,
[합격 SKY 심층면접 2019] ((종합편)) 합격 SKY 심층면접 2019 : 2015~2018 4년간 서울대 고려대 연세대 심층면접 해설집,박우현,황금열쇠,동작구 구립도서관 (교보),,
역사는 왜 가르쳐야 하는가 : 민주시민을 키우는 새로운 역사교육,키쓰 바튼 외,역사비평사,동작구 구립도서관 (교보),,
[역비한국학연구총서 37] 이혼 법정에 선 식민지 조선 여성들 : 근대적 이혼제도의 도입과 젠더,소현숙,역사비평사,동작구 구립도서관 (교보),,
짧게 간결하게 자신있게 톡 : 짧지만 밀도있는 한마디 말의 힘,김옥림,오늘의책,동작구 구립도서관 (교보),,
크리피 스크리치,마에카와 유타카 외,창해,동작구 구립도서관 (교보),,
한낮의 방문객,마에카와 유타카 외,창해,동작구 구립도서관 (교보),,
"벌거벗은 재벌님 : 위기의 한국 경제와 재벌개혁, 올바른 해법을 찾아서",박상인,창해,동작구 구립도서관 (교보),,
[아우름] 다르지만 다르지 않습니다 : 장애인과 어우러져 살아야 하는 이유,류승연,샘터,동작구 구립도서관 (교보),,
오늘도 남의 눈치를 보았습니다 : 예민한 게 아니라 섬세한 나를 위한 심리 수업,미즈시마 히로코 외,샘터,동작구 구립도서관 (교보),,
왜 이렇게 살기 힘들까 : 삶이 괴롭기만 한 당신에게 건네는 위로,미나미 지키사이 외,샘터,동작구 구립도서관 (교보),,
"책과 정원, 고양이가 있어 좋은 날",이시이 모모코 외,샘터,동작구 구립도서관 (교보),,
[샘터어린이문고 052] 행운에 빠진 고동구,신채연 외,샘터,동작구 구립도서관 (교보),,
노스승과 소년 : 낫지 않지만 살아갈 수 있는 아픔을 겪는 당신에게,미나미 지키사이 외,샘터,동작구 구립도서관 (교보),,
"[아우름] 잃어버린 지혜, 듣기 : 몸과 마음을 어루만지는 듣기의 비밀",서정록,샘터,동작구 구립도서관 (교보),,
[아우름 35] 우리 마음속에는 저마다 숲이 있다 : 자연에서 배우는 삶의 지혜,황경택,샘터,동작구 구립도서관 (교보),,
건강100세 장수식품 이야기,박상철 외,도서출판 식안연,동작구 구립도서관 (교보),,
지금은 부재중입니다 지구를 떠났거든요 : 우주 홀릭 전문작가의 가상 우주여행기,심창섭(엘랑),애플북스,동작구 구립도서관 (교보),,
왜 인공지능이 문제일까? : 10대에게 들려주는 인공지능 이야기,조성배,반니,동작구 구립도서관 (교보),,
[학생저자 10만 양성을 위한 대구광역시교육청 책쓰기 프로젝트] AM 4：48,중리중 글나래 2기 외,꿈과희망,동작구 구립도서관 (교보),,
공부유감 : 스마트 시대에 공부법은 따로 있다!,이창순,모아북스,동작구 구립도서관 (교보),,
젊은 갑부 만드는 대박 가게 : 젊은 갑부는 하루아침에 탄생하지 않았다!,이정애,레몬북스,동작구 구립도서관 (교보),,
퍼스트맨 : 인류 최초가 된 사람｜닐 암스트롱의 위대한 여정,제임스 R. 핸슨 외,Denstory,동작구 구립도서관 (교보),,
데일 카네기의 인간관계 65 기본법칙 : 인간관계의 기본 바이블!,데일 카네기 외,브라운힐,동작구 구립도서관 (교보),,
소심한 공격자들 : 뒤끝 작렬하는 사람들을 위한 8가지 제언,안드레아 브랜트 외,영인미디어,동작구 구립도서관 (교보),,
역사를 바꾼 세계 영웅사 : 결정적인 순간에 가장 위대한 결단,스펜서 비슬리 외 외,해누리,동작구 구립도서관 (교보),,
하마터면 행복을 모르고 죽을 뻔했다 : 바바라 버거의 행복 결정판,바바라 버거 외,나무생각,동작구 구립도서관 (교보),,
행복 예습 : 99세 철학자 김형석 교수가 인생의 의미를 묻는 당신에게,김형석,Denstory,동작구 구립도서관 (교보),,
걱정을 해서 걱정이 없어지면 걱정이 없겠네 : 시도 때도 없이 불안에 시달리는 당신을 위한 마음 정리법,오시마 노부요리,반니,동작구 구립도서관 (교보),,
달콤한 제안 : 저도 할 말이 있는데요,김광태,모아북스,동작구 구립도서관 (교보),,
생각을 압축한 딱 한 줄 : 시선강탈 취향저격 구매유발 글쓰기,김건호,끌리는책,동작구 구립도서관 (교보),,
사이코패스 : 정상의 가면을 쓴 사람들,나카노 노부코 외,호메로스,동작구 구립도서관 (교보),,
시간 상자,안드리 스나이어 마그나손 외,아름다운날,동작구 구립도서관 (교보),,
죽을 만큼 아름다워지기 : 뉴욕의 런웨이를 지나 집으로 돌아온 소녀 이야기,빅투아르 도세르 외,애플북스,동작구 구립도서관 (교보),,
기쁨의 노래,미야시타 나츠 외,이덴슬리벨,동작구 구립도서관 (교보),,
업무에 바로 써먹는 수학 사고력 : Number Sense 숫자감각을 기르는 것이 중요하다!,후카사와 신타로 외,비전코리아,동작구 구립도서관 (교보),,
여자와 골반 : 평생 몸이 살아나는 여성 골반 건강법,카타야마 요지로,이덴슬리벨,동작구 구립도서관 (교보),,
더 격렬하게 아무것도 하고 싶지 않다 : 사람으로 상처받고 사람으로 위로받는다,김현태,레몬북스,동작구 구립도서관 (교보),,
"우리 손주 큰일 났네 : 원로경영인이 걱정하는 인구절벽, 그리고 대안",고양명,예미,동작구 구립도서관 (교보),,
조금 다르게 살아도 괜찮아,박철우,다연,동작구 구립도서관 (교보),,
잠수함 리더십 : 암흑과 침묵의 바다에서 생활하는 잠수함 승조원들의 생존이야기,서강흠,B&Comms,동작구 구립도서관 (교보),,
(심플하지만 헐렁하지 않은 찰지지만 질리지 않는) 1분 전달력,이토 요이치 외,움직이는서재,동작구 구립도서관 (교보),,
"[병 없이 사는 100세 건강법 시리즈 09] 내 몸을 살리는 수소수 : 세계 4대 기적의 샘물, 알고 보니 ‘수소수’",정용준,모아북스,동작구 구립도서관 (교보),,
부의 지도를 넓힌 사람들 : 세상이 이렇게 넓은데 일자리 걱정을 왜 해?,박상주,예미,동작구 구립도서관 (교보),,
하나님의 거짓말 : 맹신만을 강요하는 성경에 던지는 19가지 금지된 질문,마셜 브레인 외,율리시즈,동작구 구립도서관 (교보),,
"답이 보이지 않는 상황을 견디는 힘 : 불확실성을 이기는 비밀, 소극적 수용력",하하키기 호세이,끌레마,동작구 구립도서관 (교보),,
"[수입, 여가, 가정에 충실한 1인 기업 시리즈 01] 나는 전문공부방으로 혼자 억대 번다",김보미 외,황금열쇠,동작구 구립도서관 (교보),,
"[수입, 여가, 가정에 충실한 1인 기업 시리즈 01] 나는 전문공부방으로 혼자 억대 번다｜수학전문 공부방 편",김보미,황금열쇠,동작구 구립도서관 (교보),,
"[수입, 여가, 가정에 충실한 1인 기업 시리즈 01] 나는 전문공부방으로 혼자 억대 번다｜영어전문 공부방 편",강소진,황금열쇠,동작구 구립도서관 (교보),,
신 꿈해몽 대백과 : 미래를 예측하는 꿈!!,정용금,브라운힐,동작구 구립도서관 (교보),,
[한국문학을 권하다 31] 여우난골족 : 백석 시전집,표상우,애플북스,동작구 구립도서관 (교보),,
[한국문학을 권하다 32] 젊은 그들 1 : 김동인 장편소설,김동인,애플북스,동작구 구립도서관 (교보),,
[한국문학을 권하다 33] 젊은 그들 2 : 김동인 장편소설,김동인,애플북스,동작구 구립도서관 (교보),,
"[거인의 탄생] 거인의 탄생 1｜대보스 : 이원호의 성장, 개척, 기업소설",이원호,한결미디어,동작구 구립도서관 (교보),,
[거인의 탄생] 거인의 탄생 2｜대한국인 1,이원호,한결미디어,동작구 구립도서관 (교보),,
[거인의 탄생] 거인의 탄생 3｜대한국인 2,이원호,한결미디어,동작구 구립도서관 (교보),,
[거인의 탄생] 거인의 탄생 4｜거인의 탄생,이원호,한결미디어,동작구 구립도서관 (교보),,
소소소(小素笑) : 진짜 나로 사는 기쁨,윤재윤 외,나무생각,동작구 구립도서관 (교보),,
