title,author,publisher,library,provider,platform,image_url,isbn
공부의 미래,구본권,한겨레출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75229376/M,
애니가 돌아왔다,C. J. 튜더,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75230527/M,
새벽의 방문자들,"장류진,하유지,정지향,박민정,김현,김현진 공저",다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75738440/M,
혼자 살면 어때요? 좋으면 그만이지,신소영,놀,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75738442/M,
최강의 인생,데이브 아스프리,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75577746/M,
"어피치, 마음에도 엉덩이가 필요해",서귤,arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75581480/M,
가상은 현실이다,주영민,어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75444887/M,
위즈덤,오프라 윈프리,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75444835/M,
숨,테드 창,엘리,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75445045/M,
터틀 트레이딩,마이클 코벨오인석 역,이레미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75446886/M,
설이,심윤경,한겨레출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75453512/M,
지극히 사적인 초능력,장강명,아작(디자인콤마),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75737851/M,
그로잉 업 : LG생활건강 멈춤 없는 성장의 원리,홍성태,북스톤,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77199917/M,
일상의 무기가 되는 수학 초능력-미적분 편,오오가미 다케히코이인호 역,북라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76649840/M,
주식시장은 어떻게 반복되는가,"켄 피셔,라라 호프만스 공저",에프엔미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75734262/M,
죽음을 보는 재능,M. J. 알리지,북플라자,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76236533/M,
캔들차트 바이블,스티브 니슨장인선 역,이레미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75750425/M,
제3의 시나리오 1,김진명,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76071795/M,
제3의 시나리오 2,김진명,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76071844/M,
말하기의 디테일,강미정,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76075305/M,
부의 지도를 바꾼 회계의 세계사,다나카 야스히로,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76075306/M,
나는 아기 캐리어가 아닙니다,송해나,문예출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/75736789/M,
수수께끼 변주곡,안드레 애치먼,도서출판 잔,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76649845/M,
유괴의 날,정해연,시공사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79661660/M,
피드포워드  : 사람의 마음을 움직이는 미래형 피드백의 6가지 비밀,조 허시박준형 역,보랏빛소,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76598751/M,
빛과 물질에 관한 이론,앤드루 포터김이선 역,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76503400/M,
다 된다! 에어프라이어 최강 레시피,노선미,황금부엉이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76593259/M,
지구별 여행자,류시화,연금술사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77403523/M,
2020 부의 지각변동,박종훈,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77221543/M,
더 쉽고 더 맛있게 고단백 저탄수화물 다이어트 레시피,미니 박지우,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76175143/M,
살인 현장은 구름 위,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76175646/M,
엘리어트 파동이론,"A. J. 프로스트,로버트 R. 프렉터 주니어 공저김태훈 역",이레미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76176452/M,
청소부 매뉴얼,루시아 벌린,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76890532/M,
타이탄,크리스천 데이븐포트,리더스북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77128187/M,
유튜브로 책 권하는 법,김겨울,유유,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76639744/M,
왜 아이에게 그런 말을 했을까,정재영,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76645963/M,
인어가 잠든 집,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76646185/M,
살인의 문 1,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76646187/M,
살인의 문 2,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76646188/M,
백야행 1,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76646189/M,
백야행 2,히가시노 게이고,재인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76646190/M,
최강의 일머리,레일 라운즈,토네이도,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76639260/M,
월급쟁이 부자로 은퇴하라,너나위,알에이치코리아RHK,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76901784/M,
웃는 얼굴로 구워삶는 기술,"로버트 치알디니,노아 골드스타인,스티브 마틴 공저",위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76658516/M,
"멈추지 마, 다시 꿈부터 써봐",김수영,꿈꾸는지구,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76890919/M,
철학이 필요한 순간,스벤 브링크만,다산초당,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76897802/M,
퍼펙트 마더,에이미 몰로이,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76897804/M,
올리버 쌤의 실전 영어꿀팁 100,올리버 샨 그랜트,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76897806/M,
요즘 제주 (2019~2020 개정판),"염관식,옥미혜 공저",알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76898375/M,
구글 애드센스로 돈벌기 (확장개정판),안동수(풍요),아틀라스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76899625/M,
인권도 차별이 되나요?,구정우,북스톤,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76948265/M,
"튜브, 힘낼지 말지는 내가 결정해",하상욱,arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77940355/M,
제 인생에 답이 없어요,선바,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77184666/M,
잠중록 4,처처칭한,arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80455862/M,
로지컬 씽킹,"데루야 하나코,오카다 게이코 공저",비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77193487/M,
어느 날 갑자기 공황이 찾아왔다,클라우스 베른하르트,흐름출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77674040/M,
민주주의가 왜 좋을까? - 질문하는 사회 07,최연혁 글박우희 그림,나무를심는사람들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76907315/M,
클루지,개리 마커스,갤리온,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76897964/M,
386 세대유감,"김정훈,심나리,김항기 공저",웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77128184/M,
에로틱 조선,박영규,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77128185/M,
마차에서 생긴 일들,아서 코난 도일,위즈덤커넥트,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76898480/M,
백악관 속기사는 핑크 슈즈를 신는다,벡 도리-스타인,마시멜로,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/76899626/M,
칼 세이건의 코스모스,이충환,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78567717/M,
환경과 생태 쫌 아는 10대,최원형,풀빛,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80137057/M,
1일 1짠 돈 습관,다음 짠돌이 카페 슈퍼짠 12인,한국경제신문사(한경비피),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77202169/M,
살아가는데 꼭 필요한 최소한의 금융지식,김석한,원앤원북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77214464/M,
3년 후 AI 초격차 시대가 온다,정두희,청림출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77275883/M,
메타인지 학습법,리사 손,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77201654/M,
철의 시대 - 세계문학전집 181,J. M. 쿳시왕은철 역,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77194668/M,
공정한 경쟁,이준석강희진 편,나무옆의자,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77265409/M,
친애하는 아르키메데스 1,주웨시,피치에이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78592338/M,
친애하는 아르키메데스 2,주웨시,피치에이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78592339/M,
너는 알고 있다,엘리자베스 클레포스,나무옆의자,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77265408/M,
식물성 오일로 만드는 케이크와 쿠키,요시카와 후미코정수경 역,시그마북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77286416/M,
에어프라이어 레시피 100,스타일리시 쿠킹 메뉴개발팀,싸이프레스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77409082/M,
지구에서 한아뿐,정세랑,난다,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77223021/M,
답답해 죽느니 내가 직접 만드는 SNS콘텐츠 with 망고보드,엄혜경,애드앤미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77253331/M,
무엇이든 가능하다,엘리자베스 스트라우트정연희 역,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77213638/M,
나는 회사 다니면서  창업하기로 했다,아라이 하지메김윤경 역,와이즈맵,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77214472/M,
나는 단호하게 살기로 했다,옌스 바이드너,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77221418/M,
플라스틱 없는 삶,윌 맥컬럼,북하이브,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77252822/M,
"프로그래밍 면접, 이렇게 준비한다 4판","존 몽건,노아 킨들러,에릭 기게리서환수 역",한빛미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77264482/M,
자기혁명 독서법,이재범,프레너미,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77283631/M,
딱 하루만 평범했으면,태원준,북로그컴퍼니,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77668880/M,
세계사를 바꾼 13가지 식물,이나가키 히데히로,사람과나무사이,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78507866/M,
삼체 3부,류츠신,단숨,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77273427/M,
타인을 안아주듯 나를 안았다,흔글,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77275778/M,
다크호스,"토드 로즈,오기 오가스 공저",21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78214748/M,
우리는 취향을 팝니다,"이경미,정은아 공저",쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77271150/M,
삶의 무기가 되는 심리학,레온 빈트샤이트,심플라이프,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77185838/M,
동물의 감정에 관한 생각,프란스 드 발,세종서적,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77213474/M,
몸값 높이기의 기술,존 에이커프,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77254301/M,
"딸바보가 그렸어, 아이를 잘 키운다는 것","김진형,이현주 공저",로지,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77705449/M,
나는 심플하게 말한다,이동우,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77710923/M,
다른 게 아니라 틀린 겁니다,위근우,시대의창,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77937402/M,
네이비씰 승리의 기술,"조코 윌링크,레이프 바빈 공저",메이븐,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77282467/M,
유럽 도시 기행 1,유시민,생각의길,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77399690/M,
기적을 만드는 엄마의 책 공부,전안나,가나출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77676471/M,
한국인의 눈물,손대식,지식과감성#,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80808432/M,
경이로운 철학의 역사 2,"움베르토 에코,리카르도 페드리가 편저",arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77669906/M,
인간 본성의 법칙,로버트 그린,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77398211/M,
근육이 연금보다 강하다,김헌경,비타북스(VITABOOKS),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77409667/M,
기묘한 러브레터,야도노 카호루,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77988628/M,
어떻게 살아야 할지 막막한 너에게,우쥔,오월구일,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77932167/M,
하마터면 돈 모르고 어른 될 뻔했다,하수정,어바웃어북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77942982/M,
아홉 살 독서 수업,한미화,어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77946881/M,
내 이름을 잊어줘,J.S. 몬로,북플라자,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78129722/M,
사슴을 사랑한 소년,사무엘 비외르크,황소자리,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77727646/M,
직지 1,김진명,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77728314/M,
직지 2,김진명,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77728315/M,
"아무튼, 문구",김규림,위고,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78225901/M,
세력이 당황하는 개미투자 절대공식,이주영,매일경제신문사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78595758/M,
앞으로 3년 경제전쟁의 미래,오건영,지식노마드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80493636/M,
돈의 감각,이명로(상승미소),비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78225884/M,
누구나 꽃이 피었습니다,김예원,이후,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78225897/M,
쓸모 있는 몸을 만드는 스트레칭,"김성종,남기민",북스고,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78589875/M,
발레가 내 삶도 한 뼘 키워줄까요? : 어른이 되어 키가 컸습니다,"이영선,이영애",팜파스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78865893/M,
수치심 권하는 사회,브레네 브라운,가나출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77728892/M,
강치,전민식,마시멜로,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78567366/M,
시간은 흐르지 않는다,카를로 로벨리이중원 역,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77986373/M,
게으름 예찬,로버트 디세이,다산초당,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77988626/M,
공간 혁명,세라 윌리엄스 골드헤이건,다산사이언스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77988627/M,
루거 총을 든 할머니,브누아 필리퐁,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78869330/M,
"세상을 읽는 새로운 언어, 빅데이터 - 서가명강 시리즈 6",조성준,21세기북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78869598/M,
하우스 오브 갓,사무엘 셈,세종서적,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78877481/M,
아침의 재발견,모기 겐이치로,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78569650/M,
푼돈을 목돈으로 만드는 생활의 기술,구채희,원앤원북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78507816/M,
모르면 불편한 돈의 교양,경제브리핑 불편한 진실,청림출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78511207/M,
저는 살짝 비켜 가겠습니다,아타소김진환 역,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78225883/M,
사람일까 상황일까,"리처드 니스벳,리 로스 공저",심심,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78910267/M,
제시의 일기,"양우조,최선화 공저김현주 편",우리나비,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78462902/M,
아이 캔 주짓수,강선주연분도련 그림,팬덤북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78464742/M,
아이 마음을 읽는 단어,새벽달(남수진),청림Life,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78585228/M,
요즘 남자는 그렇지 않습니다,데이라잇,팩토리나인,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78590950/M,
나의 첫 유튜브 프로젝트,토이푸딩,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78569083/M,
사랑의 기술 (개정판),에리히 프롬,문예출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78520776/M,
AFTER 애프터 8,안나 토드,콤마,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78163460/M,
엄마표 영어가 학원을 이긴다,이정림,문예춘추사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/77705273/M,
AFTER 애프터 7,안나 토드,콤마,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78163456/M,
나는 농담으로 과학을 말한다,오후,웨일북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78524551/M,
인생은 이상하게 흐른다,박연준,달,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78528759/M,
빌어먹을 감정 날려버리기,"마이클 베넷,사라 베넷 공저박지혜 역",위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78869326/M,
100만 클릭을 부르는 글쓰기,신익수,생각정거장,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79955314/M,
어려웠던 경제기사가 술술 읽힙니다,박지수,메이트북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80138415/M,
"빌트, 우리가 지어올린 모든 것들의 과학",로마 아그라왈,어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78599868/M,
엘리어트 파동이론,김중근,사계절,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78868640/M,
나는 내 나이가 참 좋다,메리 파이퍼,티라미수 더북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78519254/M,
유튜브 상위 노출의 모든 것,"민진홍,최규문 공저",한빛미디어,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78660191/M,
팀 켈러의 인생질문,팀 켈러윤종석 역,두란노,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78660670/M,
초보 직장인을 위한 엑셀＆파워포인트＆워드＆아웃룩＆원노트,장경호,영진닷컴,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78680868/M,
성공한 사람들은 왜 격무에도 스트레스가 없을까,니시와키 슌지,센시오,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78698056/M,
여성의 설득,메그 월리처,걷는나무,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78584656/M,
어른의 홀로서기,이찬영,유노북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79317593/M,
기억하지 마라,"조주상 글,그림",도서출판새얀,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78678301/M,
카리 모라,토머스 해리스,나무의철학,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80126320/M,
양들의 침묵,토머스 해리스,나무의철학,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80126323/M,
한니발,토머스 해리스,나무의철학,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80126325/M,
한니발 라이징,토머스 해리스,나무의철학,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80126327/M,
십 대가 알아야 할 인공지능과 4차 산업혁명의 미래,전승민,팜파스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78584661/M,
혁신의 목격자들,"정재승,SK경영경제연구소 기획",어크로스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78660181/M,
나는 어른이 되어서도 가끔 울었다,투에고,알에이치코리아(RHK),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78668296/M,
오직 한 사람의 차지,김금희,문학동네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78686931/M,
어른답게 삽시다,이시형,특별한서재,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79205800/M,
시간을 파는 상점 2,김선영,자음과모음,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79177906/M,
"아무튼, 예능",복길,코난북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79184433/M,
그렇게 물어보면 원하는 답을 들을 수 없습니다,김호,위즈덤하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79211945/M,
"샤넬백을 버린 날, 새로운 삶이 시작됐다",최유리,흐름출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78900348/M,
해녀들의 섬,리사 시이미선 역,북레시피,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79155045/M,
나 회사 너무 오래 다닌 것 같아,손성곤,카멜북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80127506/M,
희망 버리기 기술,마크맨슨,갤리온,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78874422/M,
벌새,김보라 편,arte(아르테),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78875893/M,
리더는 하루에 백 번 싸운다,조우성,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78873003/M,
나의 하버드 수학 시간,정광근,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648565/M,
핵을 들고 도망친 101세 노인,요나스 요나손,열린책들,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80138410/M,
공부하기가 죽기보다 싫을 때 읽는 책,권혁진,다연,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/83491906/M,
아주 작은 디테일의 힘,가라이케 고지,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648555/M,
"뇌, 욕망의 비밀을 풀다",한스-게오르크 호이젤,비즈니스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648556/M,
네버무어 두 번째 이야기 원더스미스 1,제시카 타운센드,디오네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78214755/M,
네버무어 두 번째 이야기 원더스미스 2,제시카 타운센드,디오네,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/78214756/M,
세상은 온통 화학이야,마이 티 응우옌 킴,한국경제신문사(한경비피),강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80090983/M,
나는 나무에게 인생을 배웠다,우종영,메이븐,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79184430/M,
부자가 되는 길,벤저민 프랭클린Benjamin Franklin,파이책장,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79190836/M,
나쁜 피가 내 몸을 망친다,이시하라 니나,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79640340/M,
산책자의 인문학,문갑식 글,다산초당,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648550/M,
유튜브 젊은 부자들,김도윤,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648551/M,
최후의 만찬,서철원,다산책방,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648552/M,
나의 첫번째 머니 다이어리,미스 페니,스마트북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79673697/M,
하룻밤에 읽는 한국 근현대사 (개정판),"최용범,이우형",페이퍼로드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80860616/M,
디커플링,탈레스 S. 테이셰이라,인플루엔셜,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80926712/M,
물 만난 물고기,이찬혁,수카,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79309363/M,
벼리는 불교가 궁금해,변택주권용득 그림,불광출판사,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79420532/M,
감정 폭력,베르너 바르텐스,걷는나무,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648564/M,
200세 시대가 온다,토마스 슐츠,리더스북,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80138413/M,
호사카 유지의 일본 뒤집기,호사카 유지,북스코리아,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80999995/M,
웬일 내가 진짜 영어로 말을 하네,"오혜정,이영주 공저",아틀라스북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79659569/M,
상식 밖의 부자들,루이스 쉬프,청림출판,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80088330/M,
초등 자존감 수업,윤지영,카시오페아,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80088334/M,
대한민국은 어디로? : 민주화를 넘어 사회개혁으로,김동춘,북인더갭,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80478815/M,
뉴서울파크 젤리장수 대학살,조예은,안전가옥,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/83493780/M,
다시 떠나는 자전거 여행,오충렬,ebook1,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79380554/M,
알아두면 잘난 척하기 딱 좋은 문화교양사전,김대웅 편,Nomad노마드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79225175/M,
마케팅이다,세스 고딘김태훈 역,쌤앤파커스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79634506/M,
제국대학의 조센징,정종현,휴머니스트,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79648558/M,
두려움 없는 조직,에이미 에드먼슨,다산북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80084958/M,
말하기 독서법,김소영,다산에듀,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80084959/M,
미드 번역을 위한 공부법,박윤슬,더라인북스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80122788/M,
자신감 수업,수전 제퍼스,마인드빌딩,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80127292/M,
"사서, 고생합니다",임수희,북닻,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80739077/M,
혼자일 때도 괜찮은 사람,권미선,허밍버드,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/82468541/M,
사기병,윤지회,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/79918773/M,
여자의 뇌,루안 브리젠딘,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80088341/M,
"1947, 현재의 탄생",엘리사베트 오스브링크,웅진지식하우스,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80138412/M,
영어 구동사/이디엄 사전,김솔민,유페이퍼,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80452996/M,
혼자의 가정식,신미경,뜻밖,강동구립도서관,YES24,YES24,https://image.yes24.com/goods/80137140/M,
