title,author,publisher,library,platform,provider,image_url,isbn
우리 토마토는 특별해,에스테르 뒤플로,라이브리안,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801194136058/L4801194136058.jpg,
꽃 떨어진 동산에서 호미와 괭이를 들자,이동해,휴머니스트,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801170873571/L4801170873571.jpg,
내가 예뻐진 그 여름 3,제니 한,아르테(arte),중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808950944155/L4808950944155.jpg,
내가 하는 일은 정말 의미가 있을까,라르스 스벤젠,마인드빌딩,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801192886962/L4801192886962.jpg,
노션하는 직장인의 정리법,지니언트,프리렉,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4808965404149/L4808965404149.jpg,
돈으로 읽는 세계사,강영운,교보문고,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801170612897/L4801170612897.jpg,
들뜨는 밤엔 화학을 마신다,장홍제,휴머니스트,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801170873533/L4801170873533.jpg,
마이크로스킬,아다이라 랜드리,푸른숲,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801172540631/L4801172540631.jpg,
반려 돼지 구진심의 특별한 동물 상담,안지은,머핀북,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801193798226/L4801193798226.jpg,
"아빠와 딸, 조용히 서재로 숨다",친절한 기훈씨(김기훈),미다스북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801173552909/L4801173552909.jpg,
적당히 씩씩하게 살아갑니다,강영아,미다스북스,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801173551896/L4801173551896.jpg,
천 원뿐이라도 재밌는 인생,타카다 켄타,비밀신서,중랑구립정보도서관,Kyobo_New,교보문고,https://ebook.jungnanglib.seoul.kr/upload/21004/content/ebook/4801197488246/L4801197488246.jpg,
