title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
쓰쿠모 서점 지하에는 비밀의 바가 있다,오카자키 다쿠마,아르테(arte),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808950999186/L4808950999186.jpg,,4808950999186,001,110501,2001751201
어둠이 걷힌 자리엔,홍우림,흐름출판,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808965964988/L4808965964988.jpg,,4808965964988,001,110101,1115143801
확률적 사고의 힘,다부치 나오야,에프엔미디어,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801188754565/L4801188754565.jpg,,4801188754565,001,0115,2007345501
12 1/2 부와 성공을 부르는 12가지 원칙,게리 바이너척,천그루숲,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801192227482/L4801192227482.jpg,,4801192227482,001,030101,2002028101
냉장고로 들어간 그림책,에즈기 베르크,라이브리안,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801196816019/L4801196816019.jpg,,4801196816019,001,3309,2007108001
"지구는 괜찮아, 우리가 문제지",곽재식,어크로스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801167740343/L4801167740343.jpg,,4801167740343,001,1903,1112670801
요즘 사는 맛,김겨울,위즈덤하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168122254/L4801168122254.jpg,,4801168122254,001,050301,1113770701
나는 네이버 카페로 월급 대신 월세 받는다,김소영,라디오북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801190836549/L4801190836549.jpg,,4801190836549,001,0115,1000080828
메모리 코드,알렉산더 로이드,시공사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801165798841/L4801165798841.jpg,,4801165798841,001,2313,2003153901
어느 날 멀쩡하던 행거가 무너졌다,이혜림,라곰,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801189686384/L4801189686384.jpg,,4801189686384,001,050301,1101767604
나를 마릴린 먼로라고 하자,한정현,문학과지성사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808932039459/L4808932039459.jpg,,4808932039459,001,110101,1113557101
역사가 되는 오늘,전우용,21세기북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808950999193/L4808950999193.jpg,,4808950999193,001,1501,1001680203
찰랑찰랑 비밀 하나,황선미,위즈덤하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808962475975/L4808962475975.jpg,,4808962475975,001,330505,1000036801
어션영어의 진짜 기초영어: 완결편,어션,동양북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801157687757/L4801157687757.jpg,,4801157687757,001,1305,1114094401
습관의 알고리즘,러셀 폴드랙,비즈니스북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801162542645/L4801162542645.jpg,,4801162542645,001,030101,2006876701
나에게 다정해지기로 했습니다,디아,카시오페아,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168270139/L4801168270139.jpg,,4801168270139,001,0745,1115117501
진짜 쓰는 실무 엑셀,오빠두(전진권),제이펍,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191600701/L4801191600701.jpg,,4801191600701,001,2115,1115083301
인생의 모든 문제에는 답이 있다,웨인 다이어,불광출판사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808974790134/L4808974790134.jpg,,4808974790134,001,0735,2000303201
생각은 어떻게 행동이 되는가,데이비드 바드르,해나무,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801164051510/L4801164051510.jpg,,4801164051510,001,1903,2006702201
